# x numerical_df exact_df error_df numerical_d2f exact_d2f error_d2f
   5.529203070318037E+00    7.284890799585064E-01    7.289686274214119E-01    4.795474629054608E-04    6.843219285916501E-01    6.845471059286883E-01    2.251773370381960E-04
   5.592034923389832E+00    7.700063654469046E-01    7.705132427757894E-01    5.068773288847694E-04    6.372143132555459E-01    6.374239897486896E-01    2.096764931437400E-04
   5.654866776461628E+00    8.084847875933320E-01    8.090169943749478E-01    5.322067816158071E-04    5.875919041405127E-01    5.877852522924726E-01    1.933481519599267E-04
   5.717698629533424E+00    8.437724896446911E-01    8.443279255020153E-01    5.554358573242046E-04    5.356505382250517E-01    5.358267949789963E-01    1.762567539446147E-04
   5.780530482605220E+00    8.757302071624062E-01    8.763066800438636E-01    5.764728814573461E-04    4.815952043507131E-01    4.817536741017153E-01    1.584697510022548E-04
   5.843362335677016E+00    9.042318176355268E-01    9.048270524660197E-01    5.952348304928412E-04    4.256392342246644E-01    4.257792915650722E-01    1.400573404078398E-04
   5.906194188748811E+00    9.291648382286625E-01    9.297764858882515E-01    6.116476595889875E-04    3.680034604972462E-01    3.681245526846779E-01    1.210921874316151E-04
   5.969026041820608E+00    9.504308697003455E-01    9.510565162951538E-01    6.256465948082379E-04    3.089153452359787E-01    3.090169943749468E-01    1.016491389680407E-04
   6.031857894892403E+00    9.679459847398824E-01    9.685831611286312E-01    6.371763887488280E-04    2.486080822371179E-01    2.486898871648545E-01    8.180492773662840E-05
   6.094689747964199E+00    9.816410591901078E-01    9.822872507286887E-01    6.461915385809203E-04    1.873196767158694E-01    1.873813145857247E-01    6.163786985532993E-05
   6.157521601035995E+00    9.914620448488508E-01    9.921147013144779E-01    6.526564656270661E-04    1.252920060088490E-01    1.253332335643038E-01    4.122755545479806E-05
   6.220353454107791E+00    9.973701827724978E-01    9.980267284282716E-01    6.565456557737770E-04    6.276986499457310E-02    6.279051952931326E-02    2.065453474016377E-05
