    1.55000000000000E+00    9.99808324507439E-01    9.99783764189357E-01
    1.55416666666667E+00    9.99888354578817E-01    9.99861730388542E-01
    1.55833333333333E+00    9.99951023261805E-01    9.99922337902243E-01
    1.56250000000000E+00    9.99996328325364E-01    9.99965585678249E-01
    1.56666666666667E+00    1.00002426783208E+00    9.99991472965731E-01
    1.57083333333333E+00    1.00003484013852E+00    9.99999999315258E-01
    1.57500000000000E+00    1.00002804389565E+00    9.99991164578803E-01
    1.57916666666667E+00    1.00000387804917E+00    9.99964968909747E-01
    1.58333333333333E+00    9.99962341839882E-01    9.99921412762875E-01
    1.58750000000000E+00    9.99903434804126E-01    9.99860496894369E-01
    1.59166666666667E+00    9.99827156774095E-01    9.99782222361794E-01
    1.59583333333333E+00    9.99733507878237E-01    9.99686590524082E-01
    1.60000000000000E+00    9.99622488541629E-01    9.99573603041505E-01
    1.60416666666667E+00    9.99494099486350E-01    9.99443261875649E-01
    1.60833333333333E+00    9.99348341731859E-01    9.99295569289377E-01
    1.61250000000000E+00    9.99185216595368E-01    9.99130527846794E-01
    1.61666666666667E+00    9.99004725692221E-01    9.98948140413197E-01
    1.62083333333333E+00    9.98806870936269E-01    9.98748410155032E-01
    1.62500000000000E+00    9.98591654540244E-01    9.98531340539832E-01
    1.62916666666667E+00    9.98359079016137E-01    9.98296935336161E-01
    1.63333333333333E+00    9.98109147175573E-01    9.98045198613548E-01
    1.63750000000000E+00    9.97841862130188E-01    9.97776134742417E-01
    1.64166666666667E+00    9.97557227292003E-01    9.97489748394008E-01
    1.64583333333333E+00    9.97255246373800E-01    9.97186044540299E-01
    1.65000000000000E+00    9.96935923389500E-01    9.96865028453919E-01
    1.65416666666667E+00    9.96599262654536E-01    9.96526705708056E-01
    1.65833333333333E+00    9.96245268786232E-01    9.96171082176360E-01
    1.66250000000000E+00    9.95873946704176E-01    9.95798164032841E-01
    1.66666666666667E+00    9.95485301630597E-01    9.95407957751765E-01
    1.67083333333333E+00    9.95079339090742E-01    9.95000470107535E-01
    1.67500000000000E+00    9.94656064913250E-01    9.94575708174580E-01
    1.67916666666667E+00    9.94215485230529E-01    9.94133679327228E-01
    1.68333333333333E+00    9.93757606479131E-01    9.93674391239579E-01
    1.68750000000000E+00    9.93282435400129E-01    9.93197851885375E-01
    1.69166666666667E+00    9.92789979039492E-01    9.92704069537855E-01
    1.69583333333333E+00    9.92280244748461E-01    9.92193052769618E-01
    1.70000000000000E+00    9.91753240183924E-01    9.91664810452469E-01
    1.70416666666667E+00    9.91208973308795E-01    9.91119351757268E-01
    1.70833333333333E+00    9.90647452392387E-01    9.90556686153772E-01
