# x exact forward_O1 backward_O1 central_O2 forward_O2 backward_O2 central_O4
   4.680973053848792E+00   -3.141075907812830E-02   -1.570667138225457E-02   -4.710451355840441E-02   -3.140559247032949E-02   -3.141334276451267E-02   -3.142883570427054E-02   -3.141075805835137E-02
   4.712388980384690E+00   -1.836970198721030E-16    1.570667138225457E-02   -1.570667138225457E-02    0.000000000000000E+00    7.750294179649106E-06   -7.750294179649106E-06   -5.889916076784289E-16
   4.743804906920588E+00    3.141075907812882E-02    4.710451355840087E-02    1.570667138225810E-02    3.140559247032949E-02    3.142883570427054E-02    3.141334276451267E-02    3.141075805834961E-02
   4.775220833456486E+00    6.279051952931372E-02    7.845586926666508E-02    4.710451355840087E-02    6.278019141253298E-02    6.281890464796905E-02    6.280343464647579E-02    6.279051749076280E-02
   4.806636759992384E+00    9.410831331851449E-02    1.097297985040501E-01    7.845586926666508E-02    9.409283388535758E-02    9.414697891699758E-02    9.413154712079719E-02    9.410831026320329E-02
   4.838052686528282E+00    1.253332335643042E-01    1.408954376781551E-01    1.097297985040501E-01    1.253126180911026E-01    1.253821414843397E-01    1.253667631227444E-01    1.253332294952485E-01
   4.869468613064179E+00    1.564344650402307E-01    1.719220300657822E-01    1.408954376781551E-01    1.564087338719686E-01    1.564935670156088E-01    1.564782572652076E-01    1.564344599614497E-01
   4.900884539600078E+00    1.873813145857251E-01    2.027789561661325E-01    1.719220300657822E-01    1.873504931159574E-01    1.874505522899224E-01    1.874353262595993E-01    1.873813085022258E-01
   4.932300466135976E+00    2.181432413965429E-01    2.334357639185458E-01    2.027789561661325E-01    2.181073600423391E-01    2.182225465003100E-01    2.182074192163095E-01    2.181432343143302E-01
   4.963716392671873E+00    2.486898871648549E-01    2.638621987550138E-01    2.334357639185458E-01    2.486489813367798E-01    2.487791814036313E-01    2.487641677947524E-01    2.486898790909165E-01
   4.995132319207771E+00    2.789911060392292E-01    2.940282334577787E-01    2.638621987550138E-01    2.789452161063962E-01    2.790903012903803E-01    2.790754161732442E-01    2.789910969815346E-01
   5.026548245743669E+00    3.090169943749472E-01    3.239040977925826E-01    2.940282334577787E-01    3.089661656251807E-01    3.091259927447351E-01    3.091112508091612E-01    3.090169843424365E-01
   5.057964172279568E+00    3.387379202452919E-01    3.534603078882812E-01    3.239040977925791E-01    3.386822028404302E-01    3.388566141654837E-01    3.388420299599811E-01    3.387379092478642E-01
   5.089380098815465E+00    3.681245526846783E-01    3.826676953338692E-01    3.534603078882812E-01    3.680640016110752E-01    3.682528250187055E-01    3.682384129361340E-01    3.681245407331892E-01
   5.120796025351363E+00    3.971478906347807E-01    4.114974359641930E-01    3.826676953338692E-01    3.970825656490311E-01    3.972856147933330E-01    3.972713890566632E-01    3.971478777410195E-01
   5.152211951887261E+00    4.257792915650726E-01    4.399210783059130E-01    4.114974359641930E-01    4.257092571350530E-01    4.259263316310399E-01    4.259123062793549E-01    4.257792777417687E-01
   5.183627878423160E+00    4.539904997395474E-01    4.679105716556595E-01    4.399210783059130E-01    4.539158249807863E-01    4.541467106021373E-01    4.541328994767678E-01    4.539904850003420E-01
   5.215043804959057E+00    4.817536741017157E-01    4.954382937627108E-01    4.679105716556595E-01    4.816744327091851E-01    4.819189015996626E-01    4.819053183305345E-01    4.817536584611563E-01
   5.246459731494955E+00    5.090414157503715E-01    5.224770780888035E-01    4.954382937627108E-01    5.089576859257571E-01    5.092154968240853E-01    5.092021548162329E-01    5.090413992238917E-01
   5.277875658030853E+00    5.358267949789968E-01    5.490002406182469E-01    5.224770780888035E-01    5.357386593535252E-01    5.360095578314709E-01    5.359964702518480E-01    5.358267775829030E-01
   5.309291584566751E+00    5.620833778521306E-01    5.749816061918026E-01    5.490002406182469E-01    5.619909234050248E-01    5.622746421184966E-01    5.622618218829669E-01    5.620833596035943E-01
   5.340707511102649E+00    5.877852522924737E-01    6.003955343384181E-01    5.749816061918062E-01    5.876885702651121E-01    5.879848292179900E-01    5.879722889785858E-01    5.877852332095044E-01
   5.372123437638547E+00    6.129070536529769E-01    6.252169445792742E-01    6.003955343384181E-01    6.128062394588462E-01    6.131147462793176E-01    6.131024984117258E-01    6.129070337544038E-01
   5.403539364174445E+00    6.374239897486900E-01    6.494213411791839E-01    6.252169445792742E-01    6.373191428792291E-01    6.376395931083050E-01    6.376276496997023E-01    6.374239690541528E-01
   5.434955290710342E+00    6.613118653236519E-01    6.729848373209418E-01    6.494213411791839E-01    6.612030892500629E-01    6.615351666420584E-01    6.615235394791406E-01    6.613118438535748E-01
   5.466371217246240E+00    6.845471059286886E-01    6.958841786787050E-01    6.729848373209418E-01    6.844345079998234E-01    6.847778848344394E-01    6.847665853918242E-01    6.845470837042595E-01
   5.497787143782139E+00    7.071067811865480E-01    7.180967663672292E-01    6.958841786787050E-01    7.069904725229671E-01    7.073448099287331E-01    7.073338493575867E-01    7.071067582296972E-01
   5.529203070318037E+00    7.289686274214119E-01    7.396006792442216E-01    7.180967663672292E-01    7.288487228057254E-01    7.292136710943975E-01    7.292030602114913E-01    7.289686037547984E-01
   5.560618996853934E+00    7.501110696304597E-01    7.603746955438697E-01    7.396006792442216E-01    7.499876873940456E-01    7.503628864057186E-01    7.503526356827178E-01    7.501110452774366E-01
   5.592034923389832E+00    7.705132427757894E-01    7.803983138201721E-01    7.603746955438697E-01    7.703865046820210E-01    7.707715841405790E-01    7.707617036936956E-01    7.705132177603931E-01
   5.623450849925730E+00    7.901550123756903E-01    7.996517731793548E-01    7.803983138201721E-01    7.900250434997634E-01    7.904196233782563E-01    7.904101229583251E-01    7.901549867226064E-01
   5.654866776461628E+00    8.090169943749478E-01    8.181160727815445E-01    7.996517731793583E-01    8.088839229804514E-01    8.092876138761923E-01    8.092785028589496E-01    8.090169681094904E-01
   5.686282702997526E+00    8.270805742745621E-01    8.357729905922527E-01    8.181160727815445E-01    8.269445316868986E-01    8.273569352057107E-01    8.273482225826395E-01    8.270805474226566E-01
   5.717698629533424E+00    8.443279255020153E-01    8.526051013653332E-01    8.357729905922527E-01    8.441890459787930E-01    8.446097551281828E-01    8.446014494976068E-01    8.443278980901605E-01
   5.749114556069322E+00    8.607420270039438E-01    8.685957938396338E-01    8.526051013653332E-01    8.606004476024834E-01    8.610290471933219E-01    8.610211567518751E-01    8.607419990591881E-01
   5.780530482605220E+00    8.763066800438636E-01    8.837292871322543E-01    8.685957938396338E-01    8.761625404859441E-01    8.765986075421814E-01    8.765911400767824E-01    8.763066515937894E-01
   5.811946409141118E+00    8.910065241883681E-01    8.979906463124037E-01    8.837292871322543E-01    8.908599667223290E-01    8.913030708984195E-01    8.912960337785663E-01    8.910064952610502E-01
   5.843362335677016E+00    9.048270524660197E-01    9.113657971403684E-01    8.979906463124037E-01    9.046782217263860E-01    9.051279257320120E-01    9.051213259024783E-01    9.048270230900063E-01
   5.874778262212914E+00    9.177546256839813E-01    9.238415399570812E-01    9.113657971403684E-01    9.176036685487248E-01    9.180595285803232E-01    9.180533725543498E-01    9.177545958882618E-01
   5.906194188748811E+00    9.297764858882515E-01    9.354055627105988E-01    9.238415399570812E-01    9.296235513338400E-01    9.300851175125965E-01    9.300794113654385E-01    9.297764557022319E-01
   5.937610115284709E+00    9.408807689542255E-01    9.460464531066016E-01    9.354055627105988E-01    9.407260079086002E-01    9.411928247244239E-01    9.411875740873568E-01    9.408807384076965E-01
   5.969026041820608E+00    9.510565162951538E-01    9.557537098709608E-01    9.460464531066016E-01    9.509000814887811E-01    9.513716882498306E-01    9.513668983046031E-01    9.510564854182598E-01
   6.000441968356506E+00    9.602936856769432E-01    9.645177531132209E-01    9.557537098709608E-01    9.601357314920907E-01    9.606116627794329E-01    9.606073382531394E-01    9.602936545001555E-01
   6.031857894892403E+00    9.685831611286312E-01    9.723299337807984E-01    9.645177531132209E-01    9.684238434470096E-01    9.689036295739224E-01    9.688997747343513E-01    9.685831296827188E-01
   6.063273821428301E+00    9.759167619387474E-01    9.791825421945494E-01    9.723299337807984E-01    9.757562379876739E-01    9.762394054631769E-01    9.762360241145867E-01    9.759167302547433E-01
   6.094689747964199E+00    9.822872507286887E-01    9.850688156572951E-01    9.791825421945494E-01    9.821256789259222E-01    9.826117509220480E-01    9.826088464014253E-01    9.822872188378605E-01
   6.126105674500097E+00    9.876883405951379E-01    9.899829451277874E-01    9.850688156572959E-01    9.875258803925416E-01    9.880143772149172E-01    9.880119523886692E-01    9.876883085289587E-01
   6.157521601035995E+00    9.921147013144779E-01    9.939200809535277E-01    9.899829451277874E-01    9.919515130406575E-01    9.924419526018949E-01    9.924400098630336E-01    9.921146691045928E-01
   6.188937527571893E+00    9.955619646030800E-01    9.968763376567923E-01    9.939200809535277E-01    9.953982093051600E-01    9.958901076006242E-01    9.958886488663981E-01    9.955619322812769E-01
   6.220353454107791E+00    9.980267284282716E-01    9.988487977691282E-01    9.968763376567923E-01    9.978625677129602E-01    9.983554392984210E-01    9.983544660084244E-01    9.980266960264476E-01
